# Hungarian Wordnet	hu	http://www.racai.ro/tools/text/rowordnet-visualizer/	CC BY SA 
00117272-n	hun:lemma	érintkezés
00117272-n	hun:def	0	Az az esemény, amikor fizikailag valakik, valamik összeérnek.
00670582-a	hun:lemma	elsődleges
00670582-a	hun:lemma	elemi
00670582-a	hun:lemma	primér
00670582-a	hun:def	0	Másra vissza már nem vezethető.
14298109-n	hun:lemma	(a mai nap)
05400179-n	hun:lemma	osztályozás
05400179-n	hun:lemma	beosztás
05400179-n	hun:lemma	besorolás
05400179-n	hun:lemma	kategorizálás
05400179-n	hun:def	0	Az osztályokba, kategóriákba rendezés alapvető kognitív folyamata.
14341471-n	hun:lemma	szökőév
14341471-n	hun:def	0	366 napból álló év.
00257287-b	hun:lemma	elsőnek
00257287-b	hun:def	0	Legelső helyre, illetve annak irányában.
00520929-n	hun:lemma	előadás
00520929-n	hun:lemma	eljátszás
00520929-n	hun:def	0	Valamilyen színmű egy részének vagy egy szerepének a megjelenítése.
03631633-n	hun:lemma	tükör
03631633-n	hun:def	0	Sima felületre csiszolt, hátlapján foncsorozott üveglapból vagy fémlemezből készült eszköz, amely az előtte levő tárgyak képét visszaverve mutatja.
01513899-v	hun:lemma	tnlseparate
00302685-v	hun:lemma	világosodik
00302685-v	hun:def	0	Világosabbá válik.
01316899-n	hun:lemma	amőba
01316899-n	hun:lemma	véglény
01316899-n	hun:lemma	sejtállatka
01316899-n	hun:def	0	Édesvízi, tengeri vagy élősködő protozoa, mely időszakos állábakat növeszt a táplálkozásra, helyváltoztatásra.
06501442-n	hun:lemma	kalapujan
06501442-n	hun:def	0	A penuti nyelvek közé tartozó indián nyelv.
09265029-n	hun:lemma	gondnok
09265029-n	hun:def	0	Valami (tulajdon vagy személy) felügyeletével megbízott felügyelő.
04180654-n	hun:lemma	hadi-tengeralattjáró
04180654-n	hun:def	0	Harcászati célra használt víz alatti működésre képes hajó.
08135936-n	hun:lemma	város
08135936-n	hun:def	0	A falunál, illetve községnél ált. nagyobb lélekszámú, forgalmasabb, rendsz. zárt emeletes építkezésű, közművesített, különleges jogállású, főként ipari és kereskedelmi jellegű település, vmely vidék gazdasági és művelődési központja.
00361722-n	hun:lemma	elégetés
00361722-n	hun:def	0	Valaminek az elhamvasztása meggyújtva vagy tűzre téve.
00240107-b	hun:lemma	fenyegetően
00240107-b	hun:lemma	vészjóslóan
00240107-b	hun:lemma	baljósan
00240107-b	hun:def	0	Fenyegető módon.
12536702-n	hun:lemma	jóvátétel
12536702-n	hun:lemma	kártalanítás
12536702-n	hun:def	0	Bántalmazásért, vagy sérelemért fizetett összeg.
09103955-n	hun:lemma	dél-koreai
09103955-n	hun:def	0	Dél-Koreából származó koreai.
00599932-n	hun:lemma	megvizsgálás
00599932-n	hun:def	0	Az a cselekvés, hogy alaposan, részletesen megnéz, figyel valamit.
05568772-n	hun:lemma	irányvonal
05568772-n	hun:def	0	Valamely cél elérésére hivatott kijelölt és követendő utak, módok összessége.
01084186-a	hun:lemma	nagyszerű
01084186-a	hun:lemma	pompás
01084186-a	hun:lemma	remek
01084186-a	hun:lemma	kiváló
01084186-a	hun:lemma	szuper
01084186-a	hun:def	0	Kiemelkedően jó.
14395655-n	hun:lemma	negyed
14395655-n	hun:def	0	Négy részre osztott játékidő egyik része.
09789342-n	hun:lemma	pap
09789342-n	hun:def	0	Vallási szertartásokat végző képesített egyházi személy.
02284640-n	hun:lemma	patás
02284640-n	hun:lemma	patás állat
02284640-n	hun:def	0	Többfajta emlős állat, különösen lófélék, melyeknek lábának végét, illetve ujjait vastag szaruképződmény (pata) borítja; külsőleg hasonlítanak egymáshoz, de rendszertani szempontból nem feltétlenül rokonok.
06790563-n	hun:lemma	vádemelés
06790563-n	hun:def	0	Bűncselekmény ténye vagy gyanúja mint bírósági eljárás jogi alapja.
00415859-n	hun:lemma	részvénydarabolás
00415859-n	hun:lemma	részvényfelosztás
00415859-n	hun:def	0	A részvények felbontása nagyobb számú részvényre.
13797763-n	hun:lemma	kobalt
13797763-n	hun:lemma	Co
13797763-n	hun:def	0	Szürkésfehér, rendkívül szívós, a vashoz hasonló vegyi tulajdonságú fém, rendszáma 27.
08520404-n	hun:lemma	Urbana
08520404-n	hun:def	0	Egyetemi város Illinois keleti felén.
01017550-a	hun:lemma	autonóm
01017550-a	hun:def	0	Külső irányítástól nem függő politikai egység.
00330444-n	hun:lemma	irányváltoztatás
00330444-n	hun:def	0	Valamely mozgás, cselekvés kitűzött célpontjának a módosítása.
02193324-v	hun:lemma	helyettesít
02193324-v	hun:def	0	Feladatkörében egy időre pótol valakit.
00889871-n	hun:lemma	embervadászat
00889871-n	hun:lemma	hajtóvadászat
00889871-n	hun:lemma	üldözés
00889871-n	hun:def	0	Valakinek életre-halálra menő szervezett üldözése.
08150497-n	hun:lemma	haladási irány
08150497-n	hun:def	0	Tájékozódási vonal.
13619883-n	hun:lemma	hír
13619883-n	hun:lemma	hírnév
13619883-n	hun:lemma	tisztelet
13619883-n	hun:def	0	Azon állapot, hogy valakit nagyon nagy becsben, megtiszteltetésben részesítenek vagy tartanak.
05321080-n	hun:lemma	mentális blokk
05321080-n	hun:def	0	Gyakran érzelmi feszültség okozta emlékezési, gondolkodási képtelenség.
13167340-n	hun:lemma	hiány
13167340-n	hun:def	0	A hiányzás állapota.
01754132-v	hun:lemma	elbájol
01754132-v	hun:lemma	elbűvöl
01754132-v	hun:lemma	elvarázsol
01754132-v	hun:lemma	magával ragad
01754132-v	hun:lemma	megbabonáz
01754132-v	hun:lemma	megbűvöl
01754132-v	hun:lemma	megigéz
01754132-v	hun:lemma	lenyűgöz
01754132-v	hun:def	0	Bájával megragad vagy szerelemre gerjeszt valakit.
00600793-a	hun:lemma	reinkarnálódott
00600793-a	hun:lemma	újból testet öltött
00600793-a	hun:lemma	újra megtestesült
00600793-a	hun:def	0	Új testben megszületett.
01731720-a	hun:lemma	meztelen
01731720-a	hun:lemma	csupasz
01731720-a	hun:lemma	puszta
01731720-a	hun:def	0	Változtazások, módosítások és hozzáadások nélkül való.
06486155-n	hun:lemma	kikapu
06486155-n	hun:def	0	Az algonkin nyelvcsaládba tartozó nyelv.
01195460-a	hun:lemma	(a földön kiterülő, elterülő)
00060294-b	hun:lemma	nagyon
00060294-b	hun:def	0	Nagy intenzitás, nagy mérték, illetve nagy hatásfok kifejezésére: nagy fokban, erősen.
00188728-b	hun:lemma	(fesztelenül)
00188728-b	hun:lemma	(közvetlenül)
00188728-b	hun:lemma	(informálisan)
01035955-n	hun:lemma	vállalati pénzügyek
01035955-n	hun:def	0	Egy vállalat pénzügyi tevékenysége.
12901472-n	hun:lemma	hongkongi dollár
12901472-n	hun:lemma	dollár
12901472-n	hun:lemma	HKD
12901472-n	hun:def	0	Hongkong pénzneme.
09933701-n	hun:lemma	(fajta, -féle)
00827800-v	hun:lemma	bírál
00827800-v	hun:lemma	bírálatot ír
00827800-v	hun:lemma	bírálatot mond
00827800-v	hun:lemma	ismertet
00827800-v	hun:lemma	megbírál
00827800-v	hun:lemma	véleményt mond
00827800-v	hun:def	0	Alkotás kritikai értékelését, elemzését elvégzi.
08809418-n	hun:lemma	előfok
08809418-n	hun:lemma	előhegység
08809418-n	hun:lemma	hegyfok
08809418-n	hun:lemma	promontorium
08809418-n	hun:def	0	Természetes kitüremekdés, általában sziklás, mely a tengerbe nyúlik.
01996825-v	hun:lemma	tép
01996825-v	hun:lemma	viharzik
01996825-v	hun:def	0	Hevesen, gyorsan száguld.
01725947-n	hun:lemma	fürj
01725947-n	hun:def	0	Zömök, sötétszürke, gabonaföldeken, mezőkön élő, tyúkféle szárnyasvad.
10587427-n	hun:lemma	Tom Stoppard
10587427-n	hun:lemma	Stoppard
10587427-n	hun:lemma	Sir Tom Stoppard
10587427-n	hun:lemma	Thomas Straussler
10744474-n	hun:lemma	napfény
10744474-n	hun:def	0	A nap sugarainak fénye.
06333453-n	hun:lemma	gyászjelentés
06333453-n	hun:def	0	Valakinek a halálát tudató nyomtatott, gyászkeretes értesítés.
14006912-n	hun:lemma	folyás
14006912-n	hun:def	0	Kibocsátás során távozó anyag.
09621436-n	hun:lemma	fiú
09621436-n	hun:lemma	fiúgyermek
09621436-n	hun:def	0	Fiatal, hímnemű utód.
00242574-a	hun:lemma	néger
00242574-a	hun:def	0	Elsősorban Afrikában, a Szaharától délre élő, illetve onnan származó, nagyon sötét bőrű népek valamelyike, illetve ezekhez tartozó, velük kapcsolatos, rájuk jellemző.
03747241-n	hun:lemma	térelválasztó
03747241-n	hun:def	0	Függőleges szerkezet, amely elválaszt vagy elkülönít.
03583390-n	hun:lemma	kereskedelmi központ
03583390-n	hun:def	0	Városrész, ahol nyilvános kereskedelmi létesítmények vannak.
04704100-n	hun:lemma	fehér
04704100-n	hun:lemma	fehér szín
04704100-n	hun:def	0	Az a szín, amely a teljes spektrumon azonos intenzitású.
00824293-v	hun:lemma	gúnyt űz
00824293-v	hun:lemma	csúfot űz
00824293-v	hun:lemma	kicsúfol
00824293-v	hun:lemma	kigúnyol
00824293-v	hun:def	0	Nevetség, gúny tárgyává tesz valakit.
06694784-n	hun:lemma	duma
06694784-n	hun:lemma	fecsegés
06694784-n	hun:lemma	csevegés
06694784-n	hun:def	0	Nem formális konverzáció.
09247539-n	hun:lemma	barát
09247539-n	hun:lemma	testvér
09247539-n	hun:def	0	(Római Katolikus Egyház) Szerzetes megszólítása.
01674614-v	hun:lemma	megszemélyesít
01674614-v	hun:def	0	Filmben, színdarabban karaktert alakít.
00365310-n	hun:lemma	újraegyesítés
00365310-n	hun:def	0	Valaminek az újbóli egységbe foglalása, eggyé tétele.
12569849-n	hun:lemma	devizaárfolyam
12569849-n	hun:lemma	valutaárfolyam
12569849-n	hun:def	0	Külföldi pénzegységnek belföldi pénzegységben kifejezett ára.
00088112-n	hun:lemma	megtérés
00088112-n	hun:lemma	újjászületés
00088112-n	hun:lemma	szellemi újjászületés
00088112-n	hun:lemma	lelki újjászületés
00088112-n	hun:def	0	Új életvitelhez vezető lelki megvilágosodás.
02668213-n	hun:lemma	ponyva
02668213-n	hun:lemma	napernyő
02668213-n	hun:lemma	ponyvatető
02668213-n	hun:def	0	Eső és nap ellen védő, kifeszíthető ernyő.
01756829-v	hun:lemma	elragad
01756829-v	hun:lemma	magával ragad
01756829-v	hun:lemma	eláraszt
01756829-v	hun:def	0	Érzelem, indulat hatalmába kerít valakit.
09219580-n	hun:lemma	koldus
09219580-n	hun:lemma	kéregető
09219580-n	hun:def	0	Rendszeres kereset nélküli, kéregetésből élő személy.
08072787-n	hun:lemma	(A piactér közepén álló kereszt)
05972210-n	hun:lemma	tényirodalom
05972210-n	hun:def	0	Nem fantázia szülte próza.
12653748-n	hun:lemma	bérlista
12653748-n	hun:lemma	bérjegyzék
12653748-n	hun:def	0	A kifizetendő bérekről készült részletes jegyzék, kimutatás.
09638752-n	hun:lemma	húsnagykereskedő
09638752-n	hun:def	0	Húsárut nagy tételben árusító személy.
00361096-n	hun:lemma	égetés
00361096-n	hun:lemma	elégetés
00361096-n	hun:def	0	Tűzzel való elemésztés, megsemmisítés.
05890325-n	hun:lemma	telefonhívás
05890325-n	hun:lemma	hívás
05890325-n	hun:def	0	Az a tény, hogy vkit felhívnak telefonon.
14129884-n	hun:lemma	kőolaj
14129884-n	hun:lemma	nyersolaj
14129884-n	hun:lemma	ásványolaj
14129884-n	hun:def	0	A föld kérgében előforduló, főleg szénhidrogénekből álló, sűrűn folyós, barna vagy fekete színű anyag.
07191496-n	hun:lemma	kerekpecsenye
07191496-n	hun:lemma	fartő
07191496-n	hun:lemma	felsál
07191496-n	hun:def	0	A marhacomb felső részéből való hús mint étel; szarvasmarhának a csípőtől a farig terjedő leveshúsa.
03074137-n	hun:lemma	pesszárium
03074137-n	hun:lemma	méhgyűrű
03074137-n	hun:def	0	A méhszájat elzáró fogamzásgátló óvszer.
04768144-n	hun:lemma	csúcs
04768144-n	hun:lemma	tetőfok
04768144-n	hun:lemma	maximum
04768144-n	hun:def	0	Az intenzitás legmagasabb foka.
01979667-a	hun:lemma	gömbszerű
01979667-a	hun:lemma	gömb alakú
01979667-a	hun:lemma	gömb formájú
01979667-a	hun:def	0	Gömb alakjához hasonló.
06178338-n	hun:lemma	parancs
06178338-n	hun:lemma	utasítás
06178338-n	hun:def	0	Számítógépes program részeként funkcionáló kódsor.
03781246-n	hun:lemma	csákány
03781246-n	hun:def	0	Fejtésre, bontásra használt nyeles kéziszerszám.
00281868-a	hun:lemma	csillámló
00281868-a	hun:def	0	Időnként felcsillanó, meg-megvillanó.
01482783-a	hun:lemma	eltúlzott
01482783-a	hun:lemma	túlhangsúlyozott
01482783-a	hun:lemma	felnagyított
01482783-a	hun:def	0	Az ésszerűnél, igaznál nagyobbnak beállított.
01516909-a	hun:lemma	nyugvó
01516909-a	hun:def	0	Nyugalomban lévő, mozdulatlan, ezért könnyen eltalálható.
01498548-a	hun:lemma	amorális
01498548-a	hun:def	0	Akinek nincs erkölcsi érzéke, ítélete.
05485439-n	hun:lemma	kóstoló
05485439-n	hun:def	0	Mutató, ízelítő.
02160800-a	hun:lemma	kéregszerű
02160800-a	hun:lemma	kérges
02160800-a	hun:def	0	A fa kérgére emlékeztető.
03182555-n	hun:lemma	tőzsde
03182555-n	hun:def	0	Munkahely, ahol a tagok eladással és vétellel foglalkoznak.
08770100-n	hun:lemma	ingovány
08770100-n	hun:def	0	Tőzegfölddel borított lápos terület.
06656351-n	hun:lemma	költészet
06656351-n	hun:def	0	A metrikus formában megalkotott irodalmi művek összessége.
06111564-n	hun:lemma	adománygyűjtés
06111564-n	hun:def	0	Pénzben vagy természetben adott jótékony, közcélú támogatás, hozzájárulás, ajándék kérése.
08176310-n	hun:lemma	George Town
08176310-n	hun:def	0	A Kajmán-szigetek fővárosa.
08167028-n	hun:lemma	Namíbia
08167028-n	hun:lemma	Délnyugat-Afrika
08167028-n	hun:def	0	1990-től független köztársaság Dél-Afrikában, az Atlanti-óceán partján.
07896186-n	hun:lemma	magánalapítvány
07896186-n	hun:def	0	Olyan jótékonysági szervezet, amely a támogatás nagy részét nem a köztől kapja.
04173606-n	hun:lemma	páncélszekrény
04173606-n	hun:def	0	Pénz, értéktárgyak stb. őrzésére használatos, vastag acélfalú, biztonsági zárral ellátott szekrény.
00937147-a	hun:lemma	száguldó
00937147-a	hun:def	0	Nagy sebességgel haladó (főleg járművekről).
11540898-n	hun:lemma	mogyoró
11540898-n	hun:lemma	mogyoróbokor
11540898-n	hun:def	0	Széles levelű, barkás virágú erdei vagy kerti cserje.
08235327-n	hun:lemma	Nürnberg
08235327-n	hun:def	0	Nagyváros Németországban, Bajorország szövetségi államban, a náci háborús bűnösök 1945 és 1949 között lefolytatott pere, a nürnbergi per nyomán lett közismert.
10698936-n	hun:lemma	ionizáló sugárzás
10698936-n	hun:def	0	Magas energiájú sugárzás, ami képes arra, hogy ionizálja az anyagot, amin áthalad.
00510562-n	hun:lemma	népi tánc
00510562-n	hun:lemma	néptánc
00510562-n	hun:def	0	Olyan stílusú tánc, amely a parasztság hagyományaiban gyökerezik.
09132201-n	hun:lemma	trójai
09132201-n	hun:def	0	Az ősi Trója szülötte.
01163346-a	hun:lemma	mély
01163346-a	hun:def	0	Alacsony magasságon végbemenő.
02725348-n	hun:lemma	csengő
02725348-n	hun:def	0	Harang alakú, csengő hangot adó kis eszköz.
00908946-v	hun:lemma	tisztáz
00908946-v	hun:lemma	megmagyaráz
00908946-v	hun:def	0	Tisztává, érthetővé teszi valamely addig érthetetlen, rejtélyes dolog részleteit.
10307745-n	hun:lemma	Hall
10307745-n	hun:lemma	Charles Martin Hall
10307745-n	hun:def	0	Amerikai vegyész, aki az olcsó alumíniumelőállítást dolgozta ki (1863-1914).
06123827-n	hun:lemma	koncesszió
06123827-n	hun:lemma	engedély
06123827-n	hun:def	0	Olyan szerződés, amely alapján valaki üzemet, természeti kincset, területet kizárólagos használatra, meghatározott időre átenged valamely másik vállalkozónak.
01610937-a	hun:lemma	alkalmas
01610937-a	hun:def	0	Valamire megfelelő.
00278844-b	hun:lemma	lovaglóülésben
00278844-b	hun:def	0	Mindkét oldalon egy lábbal.
02469144-v	hun:lemma	kockáztat
02469144-v	hun:lemma	rizikózik
02469144-v	hun:def	0	Kockára tesz, veszélyeztet, bizonytalan jóért vagy rossz elkerülése végett.
00782318-a	hun:lemma	előrehaladott
00782318-a	hun:def	0	Valamely időbeli folyamat végéhez, kifejletéhez viszonylag közel levő.
08264980-n	hun:lemma	Róma
08264980-n	hun:lemma	örök város
08264980-n	hun:lemma	olasz főváros
08264980-n	hun:def	0	Olaszország fővárosa, korábban a Római Birodalom székhelye.
00059215-b	hun:lemma	nyíltan
00059215-b	hun:lemma	egyenesen
00059215-b	hun:def	0	Őszintén és becsületesen (megmond valamit).
01120003-n	hun:lemma	csődeljárás
01120003-n	hun:def	0	Csődbe jutott adós hitelezőinek kielégítésére irányuló bírósági eljárás.
01338104-a	hun:lemma	tágas
01338104-a	hun:def	0	Nagy befogadóképességű.
01596269-v	hun:lemma	létrehoz
01596269-v	hun:def	0	Valaminek a létrejöttét kiváltja, valamit tevékenysége által csinál.
08004997-n	hun:lemma	mag
08004997-n	hun:def	0	Tárgy közepe.
01096439-a	hun:lemma	goromba
01096439-a	hun:def	0	Másokkal való érintkezésében durva, kíméletlen, modortalan.
00088567-b	hun:lemma	örökre
00088567-b	hun:lemma	örökké
00088567-b	hun:def	0	Vég nélküli ideig, az időben végtelenül.
09787431-n	hun:lemma	elnök
09787431-n	hun:def	0	Szervezet, testület, bizottság legmagasabb rangú választott tisztségviselője, illetve vezetője.
07196020-n	hun:lemma	birkahús
07196020-n	hun:lemma	juhhús
07196020-n	hun:lemma	ürühús
07196020-n	hun:def	0	A juhnak emberi táplálékul felhasználható húsa, illetve ebből készült étel.
00658426-n	hun:lemma	pszichoterápia
00658426-n	hun:def	0	Olyan kommunikációs kapcsolat pszichoterapeuta és kliens között, amelyben a kommunikáció arra irányul, hogy a kliens képessé váljon addig megoldhatatlannak tűnő, környezetéből, viselkedéséből vagy személyiségéből fakadó problémákat megoldani.
01071532-a	hun:lemma	nagyvonalú
01071532-a	hun:def	0	Nem kicsinyeskedő.
00101775-b	hun:lemma	korán
00101775-b	hun:def	0	Valamely időszak legelején.
09176105-n	hun:lemma	apostol
09176105-n	hun:def	0	Jézus 12 tanítványának vmelyike.
06576946-n	hun:lemma	sugárzási minta
06576946-n	hun:def	0	Valamilyen antennából kiinduló sugárzás térbeli eloszlásának grafikus ábrázolása.
12910272-n	hun:lemma	aurar
12910272-n	hun:def	0	Az izlandi korona századrésze.
01772133-n	hun:lemma	tengeri réce
01772133-n	hun:def	0	Réceféle, partmenti, nagytestű vízimadarak: pehelyréce, sarkvidéki réce, bukó.
02493373-n	hun:lemma	bajusz
02493373-n	hun:def	0	Állat szája körül növő csáp, tapogató.
09086596-n	hun:lemma	ciprusi
09086596-n	hun:def	0	Ciprus lakosságának tagja.
02303022-n	hun:lemma	lóöszvér
02303022-n	hun:def	0	Hímnemű szamár és nőstény ló keresztezéséből származó állat, terméketlen.
00423118-n	hun:lemma	bokszmérkőzés
00423118-n	hun:lemma	bokszmeccs
00423118-n	hun:def	0	Két bokszoló küzdelme.
00303313-a	hun:lemma	dühöngő
00303313-a	hun:def	0	Féktelenül tomboló, pusztító.
07065319-n	hun:lemma	öröm
07065319-n	hun:def	0	Nagy boldogság érzése, erősen pozitív kedélyállapot.
13177331-n	hun:lemma	egyhangúság
13177331-n	hun:lemma	konszenzus
13177331-n	hun:def	0	Közös véleményre jutás valamire nézve.
00854515-v	hun:lemma	ígér
00854515-v	hun:lemma	megígér
00854515-v	hun:def	0	Valaki kinyilvánítja, hogy valakit részesíteni fog valamiben, illetve hogy valamit megtesz.
12925554-n	hun:lemma	kambodzsai pénzegység
12925554-n	hun:def	0	Kambodzsa pénzneme.
04422505-n	hun:lemma	munkaruha
04422505-n	hun:def	0	Fizikai munka végzésére használt öltözék.
00186140-b	hun:lemma	nyájasan
00186140-b	hun:def	0	Barátságosan, kedvesen.
07731384-n	hun:lemma	vadásztársaság
07731384-n	hun:lemma	vadászegyesület
07731384-n	hun:lemma	vadászklub
07731384-n	hun:def	0	Vadászterületet bérlő, hivatalos engedéllyel működő egyesület.
01024153-n	hun:lemma	adás
01024153-n	hun:lemma	átadás
01024153-n	hun:def	0	Valaminek más tulajdonába való juttatása.
05809928-n	hun:lemma	keresztény teológia
05809928-n	hun:def	0	A keresztény egyházak tanításai.
01497567-a	hun:lemma	erkölcstelen
01497567-a	hun:def	0	Az erkölcsi szabályokkal ellentétes, azokat megsértő.
09079798-n	hun:lemma	antiguai
09079798-n	hun:def	0	Antigua lakója vagy szülötte.
06742868-n	hun:lemma	felajánlás
06742868-n	hun:lemma	ajánlat
06742868-n	hun:def	0	Ajánlat szóbeli aktusa.
02158208-v	hun:lemma	gazdát cserél
02158208-v	hun:def	0	Másnak a tulajdonába jut.
00991761-v	hun:lemma	érint
00991761-v	hun:lemma	kitér
00991761-v	hun:def	0	Röviden, mellesleg említ, tárgyal valamely témát.
00934148-a	hun:lemma	gyorsuló
00934148-a	hun:def	0	Növekvő sebességű, egyre gyorsabb.
12548576-n	hun:lemma	gyári ár
12548576-n	hun:def	0	A gyárból kihozott áruért felszámított ár.
02304618-n	hun:lemma	Rhinocerotidae
02304618-n	hun:lemma	orrszarvúfélék családja
02304618-n	hun:def	0	Orrszarvúk.
01013923-n	hun:lemma	halogatás
01013923-n	hun:def	0	Későbbre halasztó taktika.
03105413-n	hun:lemma	ajtócsengő
03105413-n	hun:lemma	csengő
03105413-n	hun:lemma	kapucsengő
03105413-n	hun:def	0	Külső ajtónál lévő nyomógomb,amely csengő vaagy berregő hangot ad, ha megnyomják.
10558330-n	hun:lemma	Scripps
10558330-n	hun:lemma	James Edmund Scripps
10558330-n	hun:def	0	Amerikai egyesült államokbeli lapkiadó-tulajdonos, Edward Wyllis Scripps féltestvére (1835-1908).
03994625-n	hun:lemma	védőelem
03994625-n	hun:def	0	Veszélyt, károsodást elhárító tárgy.
06087264-n	hun:lemma	jegyzék
06087264-n	hun:def	0	Egynemű adatoknak írásba foglalt felsorolása.
05396456-n	hun:lemma	(elrendezési terv)
01899952-a	hun:lemma	rendszeresített
01899952-a	hun:def	0	Rendszeressé tett.
08423982-n	hun:lemma	Mindanao
08423982-n	hun:def	0	A második legnagyobb sziget a Fülöp-szigeteken.
04122863-n	hun:lemma	szórópisztoly
04122863-n	hun:lemma	porlasztópisztoly
04122863-n	hun:def	0	Folyékony anyagnak valamely felületre légnyomás segítségével történő rávitelét lehetővé tevő, pisztoly alakú eszköz.
01722101-n	hun:lemma	fácánféle
01722101-n	hun:def	0	A fácánfélék családjába tartozó szárnyasvadfajta.
01620837-v	hun:lemma	megmunkál
01620837-v	hun:def	0	Anyagon elvégzi a kellő műveleteket.
00091357-n	hun:lemma	mechanizmus
00091357-n	hun:def	0	Elvek rendszere, amely alapján valamely bonyolult jelenségsorozat végbemegy.
05166168-n	hun:lemma	központi idegrendszer
05166168-n	hun:def	0	A gerincesek idegrendszerének agyból és gerincvelőből álló része.
09035727-n	hun:lemma	evenki
09035727-n	hun:def	0	Észak-Mongóliában és Kelet-Szibériában lakó népcsoport tagja.
10652071-n	hun:lemma	Tennessee Williams
10652071-n	hun:lemma	Thomas Lanier Williams
05311013-n	hun:lemma	kigondolás
05311013-n	hun:def	0	Valami szellemi létrehozása, megalkotása.
03496123-n	hun:lemma	csipke
03496123-n	hun:def	0	Finom fonalból készített mintás, áttört szövedék.
03582290-n	hun:lemma	márványszobor
03582290-n	hun:def	0	Márványból faragott szobor.
09999170-n	hun:lemma	(aki, arról ismert, hogy valamilyen intellektuális vagy művészi technikában jártas)
07580495-n	hun:lemma	nyugdíjpénztár
07580495-n	hun:def	0	Olyan, külön törvényben szabályozott önszerveződő intézmény, amely lehetőséget teremt tagjai számára, hogy aktív éveik alatt, aktív éveik jövedelméből, biztonságos és hatékony módon előtakarékoskodjanak nyugdíjas éveikre.
00184194-b	hun:lemma	világosan
00184194-b	hun:def	0	Az összefüggéseket jól megértve.
07297259-n	hun:lemma	birs
07297259-n	hun:lemma	birsalma
07297259-n	hun:lemma	birskörte
07297259-n	hun:def	0	Molyhos, halványsárga, erősen illatos, fanyar gyümölcs.
06521213-n	hun:lemma	macedón
06521213-n	hun:lemma	makedón
06521213-n	hun:def	0	Macedónia délszláv nyelve.
03731516-n	hun:lemma	palota
03731516-n	hun:def	0	Jelentős személy (pl. uralkodó) hivatalos lakóhelye.
06754472-n	hun:lemma	vizsga
06754472-n	hun:def	0	Ismeret, képesség értékelésére szolgáló kérdések vagy gyakorlatok sorozata.
00738322-n	hun:lemma	(a rész, ami játszanod kell)
02817899-n	hun:lemma	sírbolt
02817899-n	hun:lemma	kripta
02817899-n	hun:def	0	Koporsó elhelyezésére való építmény.
10017924-n	hun:lemma	tory
10017924-n	hun:def	0	A forradalom során a britteket támogató amerikai.
03286557-n	hun:lemma	karzat
03286557-n	hun:lemma	galéria
03286557-n	hun:def	0	Nyilvános teremben, templomban stb. erkélyszerű belső emeleti rész
02846087-n	hun:lemma	ágyúgolyó
02846087-n	hun:def	0	Ágyúnak gömb alakú lövedéke.
08433577-n	hun:lemma	Szamoa
08433577-n	hun:lemma	Szamoai Független Állam
08433577-n	hun:lemma	Nyugat-Szamoa
08433577-n	hun:def	0	A Csendes-óceán déli részén található Szamoa-szigetek nyugati részén fekvő ország.
07370754-n	hun:lemma	tej
07370754-n	hun:def	0	Emberi fogyasztásra használt tejfélék.
03918375-n	hun:lemma	regiszter
03918375-n	hun:def	0	Számítógép memóriájának része, melynek speciális címe van és információ tárolására használják.
01853614-v	hun:lemma	borul
01853614-v	hun:lemma	felborul
01853614-v	hun:lemma	feldől
01853614-v	hun:lemma	felbillen
01853614-v	hun:lemma	dől
01853614-v	hun:def	0	Egyensúlyát vesztve oldalára vagy a tetejére fordul.
01172873-n	hun:lemma	passzív ellenállás
01172873-n	hun:lemma	erőszakmentesség
01172873-n	hun:lemma	passzív rezisztencia
01172873-n	hun:def	0	valamely felsőbb hatalomnak való ellenállás békés eszközök igénybevételével
07101642-n	hun:lemma	liszt
07101642-n	hun:def	0	Gabonaféle magvából őrléssel készített porszerű élelmiszer.
10612759-n	hun:lemma	Tree
10612759-n	hun:lemma	Sir Herbert Beerbohm Tree
10612759-n	hun:def	0	Shakespeare darabjairól híres angol színész és producer (1853-1917).
01959978-a	hun:lemma	pénztelen
01959978-a	hun:def	0	Anyagi források nélküli.
13047843-n	hun:lemma	irányvonal
13047843-n	hun:def	0	Az iránytű lapján jelölt 32 horizontális irány egyike.
00086816-v	hun:lemma	dezinficiál
00086816-v	hun:lemma	fertőtlenít
00086816-v	hun:def	0	Valamit a kórokozóktól azok elpusztításával vagy ártalmatlanná tételével megszabadít.
08229232-n	hun:lemma	Göteborg
09083466-n	hun:lemma	brunei
09083466-n	hun:def	0	Brunei lakója vagy szülötte.
02252137-v	hun:lemma	nlundercharge
08041224-n	hun:lemma	Pacific Northwest
08041224-n	hun:def	0	Az Egyesült Államok északnyugati részén található régió; részei: Washington és Oregon, illetve néha British Columbia.
04845115-n	hun:lemma	magasság
04845115-n	hun:def	0	Valaminek a Föld, illetve a tenger felszínétől vagy valamely szinttől való függőleges távolsága.
08598664-n	hun:lemma	Harare
08598664-n	hun:lemma	Salisbury
08598664-n	hun:def	0	Zimbabwe fővárosa és legnagyobb települése.
07517323-n	hun:lemma	műsorszóró társaság
07517323-n	hun:def	0	Olyan vállalat, amely televízió- és rádióállomásokat irányít.
09083572-n	hun:lemma	bolgár
09083572-n	hun:def	0	Bulgária lakója vagy szülötte.
